"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"BGR00004";"2017-01-09";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-02-27";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-02-27";"12:00";0.3;"DICLOFENAC";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-02-27";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-03-03";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-03-03";"12:00";0.3;"DICLOFENAC";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-03-03";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-03-18";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-03-18";"12:00";0.3;"DICLOFENAC";0;NA;0.015;"µg/l";"Fair"
"BGR00004";"2017-03-18";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-04-20";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-04-20";"12:00";0.3;"DICLOFENAC";0;NA;0.005;"µg/l";"Fair"
"BGR00004";"2017-04-20";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-05-25";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-05-25";"12:00";0.3;"DICLOFENAC";0;NA;0.04;"µg/l";"Fair"
"BGR00004";"2017-05-25";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-06-28";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-06-28";"12:00";0.3;"DICLOFENAC";0;NA;0.013;"µg/l";"Fair"
"BGR00004";"2017-06-28";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-07-26";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-07-26";"12:00";0.3;"DICLOFENAC";0;NA;0.013;"µg/l";"Fair"
"BGR00004";"2017-07-26";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-08-24";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-08-24";"12:00";0.3;"DICLOFENAC";0;NA;0.032;"µg/l";"Fair"
"BGR00004";"2017-08-24";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-09-08";"12:00";0.3;"AZITHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2017-09-08";"12:00";0.3;"DICLOFENAC";0;NA;0.034;"µg/l";"Fair"
"BGR00004";"2017-09-08";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.001;"µg/l";"Fair"
"BGR00004";"2019-04-08";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-04-08";"12:00";0.3;"DICLOFENAC";0;NA;0.13;"µg/l";"Fair"
"BGR00004";"2019-04-08";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-05-13";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-05-13";"12:00";0.3;"DICLOFENAC";0;NA;0.12;"µg/l";"Fair"
"BGR00004";"2019-05-13";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-06-10";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-06-10";"12:00";0.3;"DICLOFENAC";0;NA;0.02;"µg/l";"Fair"
"BGR00004";"2019-06-10";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-07-08";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-07-08";"12:00";0.3;"DICLOFENAC";0;NA;0.09;"µg/l";"Fair"
"BGR00004";"2019-07-08";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-08-05";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-08-05";"12:00";0.3;"DICLOFENAC";0;NA;0.13;"µg/l";"Fair"
"BGR00004";"2019-08-05";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-09-16";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-09-16";"12:00";0.3;"DICLOFENAC";0;NA;0.16;"µg/l";"Fair"
"BGR00004";"2019-09-16";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-10-21";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-10-21";"12:00";0.3;"DICLOFENAC";0;NA;0.17;"µg/l";"Fair"
"BGR00004";"2019-10-21";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-11-11";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-11-11";"12:00";0.3;"DICLOFENAC";0;NA;0.13;"µg/l";"Fair"
"BGR00004";"2019-11-11";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-12-09";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2019-12-09";"12:00";0.3;"DICLOFENAC";0;NA;0.24;"µg/l";"Fair"
"BGR00004";"2019-12-09";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-01-13";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-01-13";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.3;"µg/l";"Fair"
"BGR00004";"2020-02-10";"12:00";0.3;"AZITHROMYCIN";0;NA;0.14;"µg/l";"Fair"
"BGR00004";"2020-02-10";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-03-10";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-03-10";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.034;"µg/l";"Fair"
"BGR00004";"2020-06-09";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-06-09";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"BGR00004";"2020-07-14";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-07-14";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.026;"µg/l";"Fair"
"BGR00004";"2020-08-17";"12:00";0.3;"AZITHROMYCIN";0;NA;0.1;"µg/l";"Fair"
"BGR00004";"2020-08-17";"12:00";0.3;"ERYTHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"NAPROXEN";0;NA;0.056;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"SMX";0;NA;0.082;"µg/l";"Fair"
"CHE00016";"2012-03-19";"12:00";0.3;"TMP";0;NA;0.033;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"NAPROXEN";0;NA;0.074;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"SMX";0;NA;0.063;"µg/l";"Fair"
"CHE00016";"2012-04-02";"12:00";0.3;"TMP";0;NA;0.023;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"NAPROXEN";0;NA;0.071;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"SMX";0;NA;0.065;"µg/l";"Fair"
"CHE00016";"2012-04-16";"12:00";0.3;"TMP";0;NA;0.024;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"NAPROXEN";0;NA;0.075;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"SMX";0;NA;0.08;"µg/l";"Fair"
"CHE00016";"2012-04-30";"12:00";0.3;"TMP";0;NA;0.022;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"NAPROXEN";0;NA;0.056;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"SMX";0;NA;0.03;"µg/l";"Fair"
"CHE00016";"2012-05-07";"12:00";0.3;"TMP";0;NA;0.0095;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"NAPROXEN";0;NA;0.059;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"SMX";0;NA;0.061;"µg/l";"Fair"
"CHE00016";"2012-05-14";"12:00";0.3;"TMP";0;NA;0.013;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.005;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"NAPROXEN";0;NA;0.058;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"SMX";0;NA;0.07;"µg/l";"Fair"
"CHE00016";"2012-05-21";"12:00";0.3;"TMP";0;NA;0.014;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"NAPROXEN";0;NA;0.078;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"SMX";0;NA;0.054;"µg/l";"Fair"
"CHE00016";"2012-05-28";"12:00";0.3;"TMP";0;NA;0.012;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"NAPROXEN";0;NA;0.054;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"SMX";0;NA;0.043;"µg/l";"Fair"
"CHE00016";"2012-06-11";"12:00";0.3;"TMP";0;NA;0.0093;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"NAPROXEN";0;NA;0.056;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"SMX";0;NA;0.071;"µg/l";"Fair"
"CHE00016";"2012-06-25";"12:00";0.3;"TMP";0;NA;0.011;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"ATENOLOL";0;NA;0.18;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"BEZAFIBRATE";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"DICLOFENAC";0;NA;0.003;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"NAPROXEN";0;NA;0.044;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"SMX";0;NA;0.047;"µg/l";"Fair"
"CHE00016";"2012-07-09";"12:00";0.3;"TMP";0;NA;0.0051;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"NAPROXEN";0;NA;0.031;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"SMX";0;NA;0.006;"µg/l";"Fair"
"CHE00034";"2012-03-16";"12:00";0.3;"TMP";0;NA;0.0027;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"NAPROXEN";0;NA;0.035;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"SMX";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-03-30";"12:00";0.3;"TMP";0;NA;0.0021;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"NAPROXEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"SMX";0;NA;0.006;"µg/l";"Fair"
"CHE00034";"2012-04-16";"12:00";0.3;"TMP";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"NAPROXEN";0;NA;0.027;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"SMX";0;NA;0.007;"µg/l";"Fair"
"CHE00034";"2012-04-27";"12:00";0.3;"TMP";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"NAPROXEN";0;NA;0.024;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"SMX";0;NA;0.0088;"µg/l";"Fair"
"CHE00034";"2012-05-04";"12:00";0.3;"TMP";0;NA;0.0029;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"NAPROXEN";0;NA;0.03;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"SMX";0;NA;0.013;"µg/l";"Fair"
"CHE00034";"2012-05-11";"12:00";0.3;"TMP";0;NA;0.004;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"NAPROXEN";0;NA;0.035;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"SMX";0;NA;0.015;"µg/l";"Fair"
"CHE00034";"2012-05-18";"12:00";0.3;"TMP";0;NA;0.0037;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"NAPROXEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"SMX";0;NA;0.0077;"µg/l";"Fair"
"CHE00034";"2012-05-25";"12:00";0.3;"TMP";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"IBUPROFEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"NAPROXEN";0;NA;0.01;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"SMX";0;NA;0.006;"µg/l";"Fair"
"CHE00034";"2012-06-08";"12:00";0.3;"TMP";0;NA;0.0023;"µg/l";"Fair"
"CHE00034";"2012-06-22";"12:00";0.3;"ATENOLOL";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-06-22";"12:00";0.3;"AZITHROMYCIN";0;NA;0.02;"µg/l";"Fair"
"CHE00034";"2012-06-22";"12:00";0.3;"BEZAFIBRATE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-06-22";"12:00";0.3;"CARBAMAZEPINE";0;NA;0.001;"µg/l";"Fair"
"CHE00034";"2012-06-22";"12:00";0.3;"DICLOFENAC";0;NA;0.002;"µg/l";"Fair"
