"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"BEL00080";"2008-09-30";"00:00";0;"Br-Tot";"0";"";0;"mg/l";"Fair"
"BEL00080";"2019-03-13";"12:00";0.3;"Br-Tot";"0";"";0.05;"mg/l";"Fair"
"BEL00080";"2019-10-24";"12:00";0.3;"Br-Tot";"0";"";0.05;"mg/l";"Fair"
"BEL00080";"2020-03-11";"12:00";0.3;"Br-Tot";"0";"";0.05;"mg/l";"Fair"
"BEL00080";"2020-10-22";"12:00";0.3;"Br-Tot";"0";"";0.05;"mg/l";"Fair"
"CAN00018";"2001-09-25";"13:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2001-09-25";"13:55";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-01-16";"14:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-05-01";"12:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-06-13";"13:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-07-19";"14:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-08-14";"17:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2002-10-11";"10:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2003-02-04";"12:03";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2003-04-09";"11:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2003-05-23";"12:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2003-06-19";"13:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2003-06-19";"13:30";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2004-02-25";"11:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2004-06-04";"13:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00018";"2004-06-04";"13:55";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-01-10";"16:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-01-10";"16:06";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-01-10";"16:11";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-02-23";"13:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-03-21";"15:45";0.3;"Br-Dis";"IC-CSC";"";0.09;"mg/l";"Fair"
"CAN00019";"2000-04-07";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-04-07";"09:30";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-04-07";"09:30";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-04-24";"07:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-05-08";"06:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-05-24";"10:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-06-12";"06:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-06-12";"06:15";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-06-12";"06:15";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-06-28";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-07-19";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-08-07";"07:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-08-23";"07:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-09-06";"07:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-09-22";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-10-11";"08:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-10-11";"08:33";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-10-11";"08:35";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-10-30";"14:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2000-12-27";"12:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-01-07";"11:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-01-07";"11:40";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-02-21";"15:32";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-03-14";"13:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-03-14";"13:45";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-03-14";"13:45";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-04-09";"11:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-04-23";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-05-09";"10:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-05-30";"07:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-06-13";"12:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-06-27";"16:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-07-19";"07:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-08-08";"08:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-08-08";"08:15";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-08-29";"06:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-09-16";"11:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-10-03";"07:01";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-10-22";"10:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-11-05";"07:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2001-12-10";"11:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-01-30";"10:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-01-30";"10:50";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-01-30";"10:50";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-02-13";"14:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-02-27";"11:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-03-13";"10:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-03-13";"11:05";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-03-27";"15:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-04-14";"18:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-04-28";"20:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-05-13";"09:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-05-29";"07:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-05-29";"07:25";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-06-17";"08:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-07-03";"00:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-07-23";"08:35";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-08-07";"08:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-08-26";"07:52";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-09-11";"13:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-09-30";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-10-16";"12:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-10-16";"12:55";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-10-30";"10:38";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2002-11-13";"08:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-01-22";"15:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-02-05";"07:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-02-05";"07:51";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-02-24";"11:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-03-24";"07:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-04-09";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-04-23";"08:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-05-21";"15:08";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-06-11";"12:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-06-11";"12:50";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-07-08";"07:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-07-29";"06:58";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-08-13";"07:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-08-27";"11:02";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-09-17";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-10-15";"09:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-10-15";"10:00";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-11-26";"11:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2003-12-10";"14:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-01-07";"15:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-01-21";"14:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-02-12";"11:35";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-02-12";"11:40";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-02-25";"11:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-03-17";"13:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-03-31";"08:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-04-21";"10:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-05-12";"09:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-05-26";"13:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-06-14";"08:35";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00019";"2004-06-14";"08:45";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-01-04";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-01-17";"09:07";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-01-31";"09:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-02-14";"09:05";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-02-28";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-03-13";"08:58";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-03-13";"08:58";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-03-21";"14:14";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-03-27";"09:35";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-04-10";"08:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-04-25";"10:18";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-05-08";"09:09";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-05-23";"08:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-06-05";"09:14";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-06-05";"09:19";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-06-19";"00:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-07-05";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-07-17";"23:38";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-07-31";"08:57";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-08-14";"09:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-08-29";"22:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-09-11";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-09-25";"08:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-10-10";"09:05";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-10-10";"09:06";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-10-23";"11:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-11-06";"09:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-11-20";"08:35";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-12-04";"11:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2000-12-18";"10:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-01-02";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-01-15";"10:50";0.3;"Br-Dis";"IC-CSC";"<";0.1;"mg/l";"Fair"
"CAN00022";"2001-01-29";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-02-13";"08:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-02-13";"09:00";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-02-26";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-03-12";"11:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-03-26";"10:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-04-09";"10:01";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-04-23";"10:05";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-05-07";"10:16";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-05-22";"10:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-06-04";"08:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-07-03";"09:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-07-16";"09:37";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-07-30";"11:28";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-07-30";"11:28";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-08-13";"07:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-09-10";"09:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-09-25";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-10-09";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-10-22";"10:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-11-05";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-11-19";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-12-03";"10:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-12-17";"09:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2001-12-31";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-01-14";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-01-28";"10:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-02-11";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-02-25";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-02-25";"09:10";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-03-11";"08:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-03-26";"00:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-04-09";"09:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-04-21";"13:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-05-07";"10:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-05-21";"10:12";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-06-04";"11:06";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-06-04";"11:15";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-06-18";"09:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-07-02";"09:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-07-16";"08:55";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-07-30";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-08-13";"08:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-08-27";"10:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-09-10";"10:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-09-16";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-10-08";"10:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-10-08";"11:17";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-10-22";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-11-05";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-11-19";"11:08";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-12-03";"10:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-12-18";"10:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2002-12-30";"09:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-01-14";"10:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-01-27";"09:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-02-10";"10:05";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-02-10";"10:10";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-02-24";"09:05";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-03-11";"00:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-03-26";"10:50";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-04-08";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-04-23";"00:00";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-05-05";"09:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-05-21";"11:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-06-02";"09:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-06-02";"09:50";1;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-06-16";"08:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-07-01";"10:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-07-14";"09:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-07-28";"09:45";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-08-12";"10:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-08-25";"09:20";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-09-08";"09:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-09-22";"09:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-10-06";"09:30";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-10-20";"10:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-11-03";"10:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-11-17";"10:10";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-12-01";"10:25";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-12-15";"11:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2003-12-29";"09:15";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
"CAN00022";"2004-01-12";"11:40";0.3;"Br-Dis";"IC-CSC";"<";0.05;"mg/l";"Fair"
