"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00175";"2012-04-27";"13:40";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2012-04-27";"13:40";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-06-06";"12:00";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-06-21";"13:07";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-07-13";"12:40";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-07-26";"12:28";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-08-09";"12:33";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-08-24";"12:15";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-09-07";"12:15";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00175";"2012-09-19";"12:50";0.3;"Sal";"VMV_3612";"";0.1;"---";"Good"
"CAN00175";"2012-10-23";"11:50";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2012-11-22";"10:35";0.3;"Sal";"VMV_3612";"";0.03;"---";"Good"
"CAN00175";"2012-12-05";"08:20";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2013-04-12";"13:10";0.3;"Sal";"VMV_3612";"";0.08;"---";"Good"
"CAN00175";"2013-05-03";"12:30";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00175";"2013-05-17";"12:00";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2013-05-31";"12:15";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00175";"2013-06-14";"11:25";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00175";"2013-06-27";"11:20";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2013-07-11";"11:35";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00175";"2013-07-25";"11:00";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2013-08-01";"12:30";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Good"
"CAN00175";"2013-08-28";"12:33";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Good"
"CAN00175";"2013-09-04";"12:10";0.3;"Sal";"VMV_10353";"";0.07;"ppt";"Good"
"CAN00175";"2013-09-17";"12:25";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2013-10-02";"13:45";0.3;"Sal";"VMV_10353";"";0.03;"ppt";"Good"
"CAN00175";"2014-05-07";"11:30";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2014-05-28";"11:10";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Fair"
"CAN00175";"2014-06-12";"12:35";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2014-06-26";"11:00";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Fair"
"CAN00175";"2014-07-07";"11:15";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Fair"
"CAN00175";"2014-08-07";"12:00";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2014-08-07";"12:50";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2014-08-21";"11:33";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Fair"
"CAN00175";"2014-09-04";"10:57";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2014-09-18";"11:22";0.3;"Sal";"VMV_10353";"";0.08;"ppt";"Fair"
"CAN00175";"2014-10-02";"12:00";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2014-10-29";"11:10";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2014-11-20";"11:45";0.3;"Sal";"VMV_10353";"";0.09;"ppt";"Good"
"CAN00175";"2014-12-15";"11:50";0.3;"Sal";"VMV_10353";"";0.04;"ppt";"Good"
"CAN00175";"2015-01-21";"14:00";0.3;"Sal";"VMV_10353";"";0.21;"ppt";"Good"
"CAN00175";"2015-02-13";"11:05";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Good"
"CAN00175";"2015-03-26";"03:04";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Good"
"CAN00175";"2015-04-16";"12:50";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Good"
"CAN00175";"2015-04-30";"12:45";0.3;"Sal";"VMV_10353";"";0.052;"ppt";"Good"
"CAN00175";"2015-05-12";"12:00";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2015-05-28";"11:48";0.3;"Sal";"VMV_10353";"";0.05;"ppt";"Fair"
"CAN00175";"2015-06-10";"12:14";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-06-25";"11:55";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-07-09";"11:40";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-07-23";"12:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-08-06";"13:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-08-20";"10:51";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-09-03";"11:05";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-09-17";"11:15";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-10-02";"11:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-10-15";"11:20";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-11-10";"12:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2015-11-26";"13:45";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
